tweet_id	tweet	categoria
1407447914222338054	Eu ia ficar sozinha em casa, e falei para minha mãe que ia dar uma festa, e ela deixou ???????	1
1407759240970768384	A vontade é grande, mas nn devo 😔	7
1407800272336920582	Q asco el fandom de naruto	9
1407499492950216707	minha festa de aniversário vai ser resumida em ouvir pity party o dia inteiro	1
1407883018367291392	Tô só esperando a entrevista do Messi chorando e falando que a copa tá armada pro Brasil.	22
1407858930739462147	minha ursa canta uma musica assustadora tou com medo	12
1407750928397123587	Minha tl toda ta a tempos falando desse video vazado do hyun to so imaginando o CAOS quando elr voltar	5
1407852834935218176	Meu amor medo é um dia tentar dnv e conseguir ✨😖	12
1407758965417680900	tudo que eu queria era uma festa junina aiai	7
1407758898661056512	Já perdemos Lewandowski  Não quero me despedir de CR7 também 😭	7
1407857973024657409	Alg me chama p ver filme de terror 😭	12
1407781960370593795	era só uma decepção amorosa fodida p eu me reinventar dnv, cansei dessa minha versão	8
1407757644732026886	querido moodle... vai voltar não?? PUTA??	7
1407511831053275136	fica sem celular ta deixando eu com raiva	2
1407865476504502273	The Office me faz perder todos os lados, eu amo	16
1407526271635144707	A ótimo já tô irritada	2
1407750067306512384	erm loures o comunista bernardino conhecido por arrasador de casas	5
1407869713846263821	aaaaaaaaa mentiraa vai ser o crossover ansiosa	17
1407466365045379073	Vcs podem usar vestidos de baile, lutar com espadas e ir pra castelos ainda gente  Literalmente ninguém liga se vc fizer isso	1
1407881877315272705	O cara ser viúva do Diniz é pedir pro pai chorar no banho	22
1407743334307745800	o MBL tá politicamente definhando e os caras manda uma dessa	3
1408051624820543492	A sonserina sempre sera a vilã se vc ouvir apenas o lado da gryfinoria...	25
1407705770767097861	não te conheço, lembro uma vez que a Pietra me disse que uma amiga dela tinha alguém pedindo meu número, se eu não me engano era vc né?	5
1407708717013950468	antes eu tinha dúvida agora tenho certeza odeio os jovem aprendiz de lá, fico igual uma idiota planejando as coisas pra me deixar na mão em cima da hora	5
1407449130796998662	kkkkkkkkkkkk tô quase chegando a 1 amg só sem brincadeira alguma	1
1407868760908865538	Quando a gente era feliz O mundo inteiro fez fofoca.🎶	15
1407498286320267264	Admirava muito mais ..🤢🤮	0
1407882949543051265	Eu não sei se é cartola ou o stop q me deixa mais triste	22
1407868495216394240	JULIETTE É LUZ ❤️❤️❤️🌵🌵	15
1407906751207424004	o engraçado disso aqui é que pensam que a pergunta foi por curiosidade mas na real foi por espanto ao ver essa merda	23
1407443629938024455	Bolsonaro já deu VÁRIOS sinais de que não liga/se importa com a pandemia, mas não sei o que deixa mais puto é ver gente falando q tem que comemorar/agradecer os curados ou gente que vive postando foto/status de role militando contra as atitudes do governo	1
1407883430096998400	eu fico meio triste vendo minhas fotos de 2019 comparada de como sou hoje cheia de olheira, marca de expressão, mó cara de velha da porra	22
1407853450533261321	cada dia mais animado com os resultados	11
1407877279800246275	""minha mente aperta demais quando eu espero coisas das pessoas mano.. tipo """"N Ã O É P Q V O C E F A R I A Q U E O S O U T R O S T A M B E M V A O F A Z E R O T A R I A!!!!!"""" pq até agr eu n aprendi????? oxi""	18
1407858753224032259	um tiro doeria menos	13
1407685867553034240	Sempre Juntos …#VotoImpressoAuditavelJa	4
1407746217388412933	Vendo o perfil desse Luis Miranda só consigo pensar em cortina de fumaça e cavalo de Troia! Espero estar enganado mas vendo a empolgação da oposição, percebe-se o quanto estão perdidos na tentativa de derrubar o genocida... Aguardemos!	5
1407744944404586500	não existe nada mais confuso do que o classroom quando vc ta como prof	5
1407757323393720323	tô conseguindo nem respirar hj e minha irmã quer ir pra sp, aaaaaaaa não	7
1407857687291994115	Não é um adeus, é um até logo.  Sucesso no Olympique, Gerson! 😍	13
1407447888565833728	Quase 20 anos nas costas e eu ainda subo nas mesas pra dançar Michael Jackson .... DIZ QUE ALGUÉM GRAVOU PELO AMOR DE DEUS	1
1407490808018882563	Nossa vai ser LINDO de ver. Se o leite deu um baile nos jornalistas do roda-viva, imagina nos senadores governistas. Não perco por nada.	1
1407868796740722692	Só queria um remédio pra dormir, estresse tá atacando minha ansiedade q ataca a insônia 😰	17
1408043453993398274	Acertou em cheio	23
1407875023545774084	Tite me irrita man, pq caralhos convocou o Vini Jr porra	17
1407501932755828743	odeio minha voz vou parar de mandar áudio	2
1407922648676454405	Só merece nossa bondade quem age na pureza!	26
1407872757514207234	Hoje a ansiedade atacou o fisico	17
1408079082068324361	gente, que alívio pqp ganharam o 2 set, ufa	20
1407741585962459141	Nego só acha que me leva enganado kk. vem print, áudio e os clrh... Digo e repito, tudo é o papo reto	5
1407757846326956038	ah, me poupe kk chumbo trocado não dói, acho é pouco!!!! Os cana chegam na ignorância e não querem levar de volta, tudo um bando de frouxo	7
1407758467771817984	eu vou ter que cortar minha língua até chegar pra eu não contar	7
1407868623646081025	Fico feliz demais qnd vejo pessoas que eu gosto felizes por minhas conquistas. O coração chega fica quentinho.	15
1407877034261504003	Luca... Que animação linda	11
1407874923746533376	Vomitei horrores, já tomei banho e to aq sentindo o cheiro!! Eu fico nervosa	17
1407767732356005896	a outra já conseguiu o que queria, sair em sites de fofoca kk  OUÇA MARCA EVIDENTE	6
1407882016738136064	estar brava/ triste/pensativa/ ansiosa/carente     🤝           dormir com muitas responsabilidades/ entediada	22
1407501684276875272	franceses sabem como fazer música/clipe pra te deixar perplexo sem saber o que sentir né? incrível isso	0
1407450601202585605	Admiro a paciência de quem faz tik tok pq eu já desisti	0
1407501640249270273	odeio pedir opinião aos meus amgs do em pq tudo eles acham lindo trabalho de arq comparado aos do anisio eh um abismo	2
1407760262678073347	vontade de me maquiar, mas tô feia e só fico em casa	7
1407876921476665347	boa noite madu i8livs te amo espero que durma bem	18
1407503051854946305	PQ MEU DEUS VC ME ODEIA?😭	2
1407742654801186822	eu confundo a Clarice Lispector com a Clarice Falcão	5
1407527149280636928	depeeeeeende do que a pessoa fez.	2
1407447321818849285	""Kkkkkk sim tbm  em 5 anos vamos tocar o Pós- Humano e em 10 anos brincar com um pau robótico... acredite.   O cara ignora n fatores pro estabelecimento máximo das ideias cyberpunk e até das implicações """"""""revolucionária"""""""" que acaba surgindo.  Isso implicando nas religiões... Tbm""	1
1407873217050681344	joão com esse negócio de aposta dele, me irritou já	17
1407707017184268288	Legal que a equipe desse jornal aparentemente é totalmente perdida, que meteram a trilha do Em Ponto do nada enquanto o caos rolava.	5
1407692692407164931	cartola escalado e não aceito menos que 70 pontos nessa rodada	27
1408066762071887888	""É tiro pra todo lado mds (ufa E que fofinho ele falando """"catatônico"""" hahaah""	20
1407858658621468675	Ficou marcado na história... 🎶🎶	13
1407474847295410176	A cada dia q passa eu me encanto mais por essa área militar, a cada sacrifício vem a recompensa.. 🙏🏼🙏🏼	0
1407449126493732872	dentro da bm faz meu pau de pole dance	1
1407504206311854081	me odeio	2
1407757328737259521	pra puta q pariu 😻	7
1407816043771400193	Eu puxo o saco da minha chefe na UBS sem vergonha na cara mesmo kkkkk pessoal pode até achar ruim, mas fazendo isso eu consigo varios pequenos favor, como hoje fiz uma hora a menos pra vir embora mais cedo (mas tbm vou repor amanhã) que era oq eu queria	10
1408045223054299140	E como sempre não vai dá em nada	23
1408030322734870530	As vezes,é melhor desistir e se libertar,do que fica segurando algo que te machuca...	20
1407462557468790785	Aíiii, só vem dia 16	1
1407501324300738561	odeio ficar esperando mensagem de alguém	2
1407741121355259909	filha da ana e do rodrigo é claro que ia sair essa chatice em seu estado puro	3
1407734565502869508	4. não gosto de sentir que não entendo meus próprios sentimentos, isso me incomoda demais, mas acontece mais do que deveria;	3
1407750360748462085	Eu espero fazer parte do círculo central de amizades, dos meus amigos do círculo central. Confuso mas é isto hahaha	5
1407502685771911168	passando por um crise de rinite enquanto cubro o camp, vida pq me odeia	2
1407511023406530570	O talento pode permitir feitos extraordinários. Devemos reconhecer o talento das pessoas e nos admirar com suas realizações.	0
1407787328895127557	s* seu verme nojento desgraçado eu te odeio	9
1407871605414535169	não sei como eu seu isso decorado	11
1407749556985647109	e tenho pena de quem ainda tá sendo enganado por esse genocida...	5
1407759705825591315	queria voltar pro último fim de semana	7
1407740171588616193	Eu pedi um sinal p Deus se era da vontade dele eu fazer medicina, aí minha fy do tiktok so tem video de Medicina, agora tô na dúvida se é a resposta de Deus ou se é só conhecidencia. MDS socorrooooooo	5
1407881321754415109	""nossa eu tava na maior tristeza chorando vendo banana fish ai do nada """"mães solteiras a 3km de vc""""""	22
1408062569521115139	surpreso que foi o kassio marques que negou, foi bolsonaro que colocou ele la espero que ele tenha se tocado que o bozo n pode tirar ele de la, e mude de lado	23
1407861003874967552	nossa, vc eh feio assim ou mesmo ou foi contratado pra assustar as criancinhas na rua?	12
1407833926958202880	Muitos jogadores desse sistema defensivo do São Paulo seriam reprovados em um exame psicotécnico	27
1407759349137674241	Falta pouco pros meus 18 e eu nem queria que tivesse chegando por que vai ser o meu primeiro aniversário sem minha avó😭	7
1407444933217239042	Organizar uma festa infantil, fazer um album e adiministrar uma academia? Vou surtar	1
1407873064407347201	Só falta namorar	19
1407503800143945728	Cheio dii ódio 🤬	2
1408026243954622464	Aí coitado se acha o fodão e fica falando q as mina é marmita, fala isso pq não arruma ninguém e fica aí com inveja delas, nojoooo	25
1407868848062320640	sim vagabunda o motivo da minha felicidade é jogar bolinha pra minha gata buscar e trazer pedindo mais	15
1407868847840018432	""Paula Usero muito mais feliz e radiante quando está junto com Carol Rovira. Isso só mostra que Um amor impossível é o mais feliz dos amores"""" Claro impossível enquanto elas não quiserem assumir. 😁😁😁 Brincadeirinhas. Amor de amigas. Hummm""	15
1407868888751161345	eh tao estranho, a crise de ansiedade vem do nada ne	17
1407831608032387074	a cada hora surge um viral mais vergonhoso que o outro a pandemia precisa acabar urgentemente	10
1407815615356837896	Tem gente q nem passando no crédito parcelado em 12x consegue bancar essa vergonha toda	10
1407447660764749825	Que Sua noite seja maravilhosa, e que Amanhã Seja um dia repleto de coisas maravilhosas .	0
1407759830056673284	queria um animalzinho ou uma plantinha	7
1408095779550605319	Isso é inveja por ele ser o único it boy da coreia	25
1407858708433059842	obrigado por essa conquista senhor, sei que daqui pra frente nada vai ser fácil mas entrego tudo nas tuas mãos 🙏🏻‼️	13
1407859685647163393	""Ontem fui dormir tranquilamente e hoje acordei dando de cara com uma palavra que eu não faço ideia do que significa e também não tô nem um pouco animado pra procurar o significado. A palavra é """"cringe""""🧐""	11
1407874090044641287	aaaaaa tô ansiosa LIVE ELBA E JULIETTE	17
1407857165881196544	Puta que pariu	13
1407860472578195462	A cada dia agradeço mais por ter afastado	13
1407878271866441734	eu vou ter um ataque com essas bombas eles começaram a soltsr de 14h e ta ate agora pqp a uqeda que eu levei foi culpa dessa merda que eu to sentindo dornentodo barulho é um grito vsf bando de desocupado do cadalho explode teu cy fdp joga a bomba na cabeça e vê se morrt	21
1407883150110253059	eu to chorando. . .	22
1407857115012734976	meu coração ta em pedacinhos e olhos embaçados de lágrimas	13
1407887815053123587	por culpa tua mesmo seu teimoso do caralho q não sabe fazer uma substituição e quando faz é aos 44 do segundo tempo	21
1407748444782006276	sério se vcs vissem o CAOS que tá instalado nesse lugar	5
1407503203541958656	sinceramente me odeio por isso	2
1407460667716780035	pf alguém coloca meu tt na lista p ele seguir e vir se divertir cmg	1
1407875016251920387	nossa eu fico tão estressada quando eu sei que o dia do meu aniversário vai ser ruim serio que ódio  na roça, acordando cedo sinceramente isso devia ser crime	17
1407447894056181760	KKKKKKKKKKKKKKKKKK bem feito. ain, q peninha, acho q perdemos alguem querido /comemora.	1
1407810283809214468	Tá devendo no United!	9
1407504947722207233	Lembrei do dia que o Luan pediu o prof pra fazer tour no apartamento e mostrar os gatos. Foi incrível	0
1407746696411598848	n confunda em ser educado e dar em cima de vc, eu n sou educado	5
1407767870155759620	Se eu descobrir que alguém acelera meus áudios eu vou mandar matar.	6
1407707098046140417	Exato! #bolsonaroLixo #ForaBol卐onaroGenocida	5
1407452709456842754	Mas agora desapareceu o Tomé? #FestaÉFesta	1
1407463405557063687	e adivinha c quem eu fico, noia ou lolozento kkkkkkkkkkkkkk brincadeira gente	1
1407763609661448197	alguém quebra meu coração por favor	8
1407758212565192710	sobre isso	7
1407850205416992776	A palavra cringe é o conflito entre os grupos. O termo em inglês, apesar de existir há certo tempo teve uma explosão em seu uso recentemente. Seu significado, que inclui vergonha e constrangimento, é usado agora,“vergonha alheia”.	10
1407856062678679554	Obrigado por tudo melhor camisa 8 que já vi vesti a camisa do Flamengo! 💔😭	13
1407881296966258689	Uma dor no peito de estar passando para meu filho tudo que estou sentindo agora , um choro em silêncio pq meu outro amor está dormindo	22
1407463623035863043	Minha roupa e preta e eles sentem inveja que eu tô com a pretinha mais linda do baile	1
1407874345746243589	gretchen-apontando-euforica-no cabeleireiro.gif	11
1408032786485813252	Uma coisa que temos que parar é : ter dó de jogador. Os caras ganham muito bem, tem absolutamente TUDO pra fazer seu trabalho sem qualquer problema. Se nao foi bem, é por sua propria incapacidade	26
1407867070172258304	Eu amo quando eu escuto barulho de passos no corredor e eu vou ver e não é ✨NADA✨ sinto vontade de ir dormir na calçada	16
1407744194819629056	As vezes os clientes acha que é ruindade nossa mas n viu quantas vezes nós designers já fomos enganados nessa parada de enviar a arte pro cliente e ele meter o loco depois e não pagar	5
1408079029794754566	ela não tira meu nome da boca né vagabunda	25
1407742142592733189	ta to mto confusa, o sun tem 18 ou 19 agr?	5
1408052498401738752	Que Deus me livre da falsidade e da inveja	25
1407510186860986368	incrível ❤️	0
1407525289589194752	Vc com raiva me atacando e eu só com um beijo dou o troco 🎶💋🎶	2
1407875375699480576	eu nao vou nem falar nada pra mim nao me estressar	17
1407739544087187460	Espero que tudo que eu poste te confunda até vc aprender a tomar conta da sua vida.	5
1407759664956293127	KEREM QUER CASAR	7
1407449696537284610	Esse video me trás um alivio tão grande, ela era tão criticada nesse tempo(e nos outros tbm kk) e só com o talento dela calou a boca de tudinho e ainda ficaram babando por ela, Te amo ju talentosa te amo	1
1407501249436606468	yasmin e lia não me amam mais que ódio	2
1407853058160312326	Muito preocupada com minha bb 😔😻 Tomara q as coisas dela cheguem logo para minha levar ela embora pq tenho medo dela adoecer de saudades 😔	12
1407799309450551314	puta merda eu tenho nojo de morar nessa porra de país	9
1407802698125221894	Uma coisa, passei até 5 da manhã acordada e tinha que acordar pra levar minha cachorra no veterinário e ela não tava com a doença que tinham falado antes,e ela tem um negócio que ela vomita só que oq, não faz onde eu moro, estou pilhada, porém tô tão cansada que eu vou dormir	9
1407758729962000391	quero aprender a falar inglês através de filmes k	7
1407870405663203332	Hoje terminei meu tratamento psiquiátrico e não preciso mais tomar remédio pra sair de casa :) Não tenho tido crises de depressão e ansiedade, que eu tinha (secretamente) desde os 9 anos Só queria registrar mesmo	17
1407452617912029185	o hoseok tbm de cabelinho cortado e que cor linda ficou maravilhoso	0
1407743306071695365	Saudades de quando meu inglês era bom, ir no Mc e confundir os idioma kkkkkkkkkk	5
1407707442511757315	-413-mortes-em-24h-minas SE NÃO ME ENGANO SEGUIMOS A RISCA A LINHA FEDERAL NA MINHA CIDADE SEGUIMOS DESDE O INICIO TUDO PASSADO PELO GOVERNO . PQ NÃO PARA O INDICE DE OBITOS???? #CPIdaPandemia  #MG #Covid_19	5
1407737747251548162	Enganado ninguém foi. #ForaBol卐onaro	5
1407872050975367171	Amanhã chega meu box de jogos vorazes e eu espero já ter terminado bom dia Verônica pra eu ler de novo	18
1407815225567551489	um monte de gente passando fome no mundo e as blogueira usando comida pra fazer UNHA cria vergonha na cara caralho	10
1407868551118180353	LARINHA VOCÊ É TUDO	15
1407745404201050112	Hora da aula de Larissa Leda 🥰🥰🥰🥰 Ninguém me perturbe pra nada, minha atenção estará voltada 100% pra essa mulher 🥰	3
1408037244544356355	levantei da cama hj p libertar britney e o brasil	20
1407865616560791560	amanhã eu tenho um encontro com o amor da minha vida, minha carteira da oab	16
1407760375169302533	Se o senhor for reeleito com certeza será fraude, se o Lula for eleito com certeza será fraude. O povo não quer mais estes políticos, queremos alguém que nos represente e goste do Brasil!	7
1407860092721106945	eu tava tão, obrigada por estragar minha noite de sono	13
1407870788405968898	o funk prometido vai ser finalmente entregue, que sabooooor! avisa q é a maior	17
1407739976700383240	eu tô enganada ou esse deputado luis miranda era aquele picareta que vendia bugiganga e que tinha esquema de pirâmide em miami ?	5
1407749198414548994	""E o Wuxian fica com mais cara de cu e confuso e o Xichen responde """"Acho que o Wangji que precisa te contar os motivos dele"," porém eu posso te confirmar que ele não tem sentimentos amorosos por nenhuma delas e que nunca tocou nelas"""" E o Wei Wuxian fica em choque""	5
1407490058408677376	Quem curtir  tem  foto da rola na dm #PINTOAWARSD #PINTOSWARD     #TROCONUDS         #PINTOAWARD    #PINTOAWARDS #PINTOSAWARDS     #BUNDAAWARDS     #RABAAWARDS #PINTOAWARDS    #RABAAWARS #PINTOSAWARD.	1
1407448982490652674	E eu danço	1
1407872460381433862	auto avaliação: quanto vc é de 0 a 10? inseguro: 7 vingativo: 1 carinhoso: 6 (se for com gatinhos é 10) grosso: 4 sensível: 3 ciumento: 0 estressado: 5	17
1407892723127001089	E assim que se tratar um cadela vadia sem dó e sem piedade	26
1407502384025178114	Ai o Omar chorando, odeio o Ander hijo de la puta madre	2
1407887640196751366	é culpa da morena msm	21
1407834577163464704	Pra mim não foi nada, se vc discorda discorde aí na sua casa	27
1407869058574344196	tô mto feliz, tudo indo p frente	15
1407877302038499332	Só n namoro mkkk ninguém me quer é sobre isso	19
1407916202064846848	cada dia q passa Deus me surpreende mais😭	23
1407857929336786946	simplesmente amo como o zafón consegue caminhar entre romance, terror e finais tristes de uma forma tão bela, sofro com a perfeição	12
1407452285391806465	Eu acho que quando for decretado o fim oficial da quarentena o povo brasileiro merece 1 mês de férias td fechado apenas festa	1
1407504402735321092	q ódio	2
1407859226865811456	Essa é amiga de verdadeObrigada por tudo CamillaBORBOLETAS COM CAMILLA	13
1407859884251619334	Fez história com o manto, até breve, craque! ❤️	13
1407879401505701896	ela se foi dia 11/02/2021 e até hoje parece mentira pra todo mundo, o vô não é o mesmo sem o amor da vida dele e é impossível seguir a vida normal, impossível, e sim a culpa é sim do genocida, ele é culpado por minha avó e tantos outros que se foram, ele #forabolsonaro	21
1407902443342643202	Eloise xonada amo Fiquei com dó do Bene, coitadinha tem mal gosto para as roupas	26
1407462965553643520	esse aí brinca muito	1
1407756524202692609	Eh filme de viadinho? Sto confusa	5
1407859553765625862	obrigado por tudo, gerson.honrou demais o manto, nunca te faltou raça e nem amor ao flamengo, até um futuro breve.a nação te ama coringa. ♥️🖤	13
1407510991949213699	AMO TE demais !	0
1407757771534123014	MEU DEUS DO CÉU QUE JUDIAÇÃO 😭😭😭😭😭😭😭 QUERO MEU SANJU DE VOLTAAAAAA BOZONARIO EU TE DESEJO TUDO DE RUIM FILADAPUTA DA DISGRAÇAAAAAAAA GENOCIIIIIII	7
1407873020694253576	Que insuportavel essas bombinhas bicho. 22h30 e o povo soltando essas porra no meio da rua, meus gatos estressados, meu cachorro estressado. Nao basta esse fumaceiro infernal, garganta coçando faz 3 dias. Pqp sao joao é bom e ruim ao mesmo tempo q odio	17
1407870674241265664	Ansiedade acaba cmg...😖	17
1407693285959819266	Não aceito que falem mal de Raya e Luca	4
1407461568644845569	lésbica com preferência em homens	1
1407858880474931203	você não tem medo dele te trocar gente eu sou linda ,ele q deve ter medo de me perder ,não me rebaixo nunca,sei o meu valor!	12
1407707251050270720	racismo não é erro, é crime!!! Corinthians rescinde o contrato logo.	5
1407854425151000582	talvez eu seja meio entusiasmada com as coisas da vida	11
1408065654406533130	Inveja eu sei que já existe, mas eu quero mttt ver o dia em que eu serei aprovada com uma excelente classificação e eles nem na lista de espera estarão!!	25
1407744057640636426	Eu n conseguiria posta arte do corpo humano nu, ficaria incomodada saber q tem gnt q n estaria nem ai para os detalhes, ou a blz do corpo	3
1407868885043499009	cara ...nada.	15
1407503786311041026	adoro da vácuo mais quando da em mim fico pa ódio 🤣🤬	2
1407868915716431873	Bom diaaa quintouuuuuu pra quem já está acordando em plena quinta de São João  Feliz são João 🎆	15
1407869979639402497	estou torcendo pro time do mlk la que tem marra o tal do trae young	18
1407758246895570956	QUEM NUNCA DISCRIMINOU ALGUM GRUPO	7
1407503138257580034	incrível como nós somos substituíveis	0
1407808557806931970	Meu pretinho ia ficar um nojo 🤔🥰	9
1407740103028510726	a lenda acertou uma nunca duvidei	5
1407705995036532737	A menina da minha sala falando na aula q o tt é tóxico, bem falei q não concordo, palhaçada	27
1407750281979367425	“Nunca confunda as pessoas que estão a sua volta, com as pessoas que estão com você.”	5
1407735773516947460	“Eu achava que o diálogo era a chave de tudo, mas na verdade a compreensão que é. Você pode falar tudo que te incomoda, mas se a pessoa não entender, já era.”	3
1407443430737944579	🙏🔞🎇❤️🙌🔥 Festa deus e sexo?	1
1407465147829043202	cara eu to conseguindo me enxergar tão além e é muito louco pq acontece umas coisas que em outros tempo afetaria de uma forma gigantesca e hoje a gente só segue o baile	1
1408076128867209216	Mais um aninho longe fisicamente mas com esperança de que logo logo estaremos vibrando numa só energia e aliviada de estar mais um ano junto com as pessoas que eu mais amo e que cuido diariamente. Obrigada por ser meu maior sustento nessa vida e por me ensinar tanto!	20
1407735774615846913	Agora vou trabalhar bem chateado a toa	3
1407504303791685632	Gosto igual	2
1407876149192052740	""se o tite ta cada vez mais convicto que o gabriel jesus rende mais jogando pelo lado"," quem vai ser o centro-avante da seleção? richarlison? firmino? gabigol? outro? fato é que nenhum """"9"""" rendeu com regularidade na seleção sob comando do técnico"," que tbm tem sua parcela de culpa""	21
1407754448445792260	Vontades movimentadas impermanentes expansivas tomam toda a sala escorrendo no ar através da janela rompendo o retângulo de luz invasivo o retângulo deitado com botões rasgando os limites impostos pelos sentidos e o corpo mesmo o sol impregna massa indefinida paira distância	5
1407446533629526024	Para trair a khloe tem que ter muita coragem pq puta merda que mulher maravilhosa	0
1407756754696409091	fiquei confusa rs	5
1407883404268408835	será que o Arrascaeta vai chorar qnd sair tbm	22
1407892895693213696	#TrocadePasses Fiquem de olho no Bragantino pq esse time vai surpreender no campeonato brasileiro. Na minha opinião vai brigar por libertadores.	23
1408036862678212611	A Netflix tá acompanhando a Mercedes esse final de semana KKKKMKKK  OH DEUS PIEDADE DA MERCEDISTA QUE VIVE DENTRO DE MIMMMMM	26
1407735148225994756	E continua lá .. vendendo sentenças , ajudando os CÚpanheiros e fodendo quem o desagrada !	3
1407448943609454601	Pra vc q gosta de festa junina, a barraca do beijo esse ano e lá em casa 🔞😏                                               🔞 🔥🔥🔥 Pode chamar na dm.	1
1407876979412635652	Brasil com esse time horroroso vai levar copa do mundo sim, confia	18
1407757577975472133	Minha mãe: filha vai na rua da uma volta, vc tá mto triste em casa....  Só pq eu tô na minha sem querer mto assunto🤦🏼‍♀️	7
1407878681381462026	depende	19
1407452779434622982	fiz uma salada maravilhosa 🤤	0
1407870039743729670	Viva hoje como fosse o último dia da sua vida, porque ninguém sabe o que espera no futuro	18
1407501616740245504	Samuel, te odeio, seu babaca	2
1407868829447987203	Nossa minha ansiedade ainda vai me fazer engorda uns 30kg tô vendo isso	17
1407871142623387648	""E mainha vendo a propaganda do dia do orgulho LGBTQ+ e perguntando o significado", fui explicar e disse onde eu me encaixava," ai ela completa """"você é mais que gênero"," gosta das pessoas"""" PORRA MULHER ❤️""	19
1407869034461290501	Cara soberbo, por isso vai sempre ser um técnico limitado.	15
1407874851508035587	Alegria da sua grande mãe, orgulho do seu pai e os mais extrovertido dos irmãos...	19
1407757503463571456	sim fuck elon musk mas quero um tesla	7
1407857741121601537	pelo amor de deus eu tô morrendo	13
1407504866940002304	vou assistir a incrível história de adaline, será q é bom?	0
1407875805200461824	Abel chutou o balde na entrevista, pra falta de reforços da diretoria, explanou o que todo mundo já sabia, que subiu a cabeça dos mlk da base, e que não tem culpa por escalar jogador fraco tecnicamente, vai com o que pode!!!	21
1407868833801641985	tou bue feliz	15
1407502309584744448	GENTE A MENINA VAI PARA O PROM COM A OLIVIA, NUNCA ODIEI TANTO VIVER	2
1407745068463763472	relação de ódio e dúvida	5
1407512614058532865	Eu tô com tanta raiva namoral	2
1407490493290778627	Só queria uma festa com as amigas pra dançar essa música	1
1407852015821242370	um tweet que com certeza atingiu vários	12
1407858650945933314	Vou sofrer até ele voltar pro meu time	13
1407861187417608199	Inclusive uma coisa q eu achei fofinha, o ander é o safado escroto e o omar é sempre o que cuida, o preocupado, o cauteloso, com ele e com os outros	12
1408031088161722368	""MAIS UMA PROVA DE QUE UM GOVERNO QUE NÃO """"ASSALTA"""" SEMPRE """"ASFALTA""""!""	20
1407876004538994688	Eu sinto muito orgulho da minha mulher de está praticamente formada, muito orgulho mesmoooo❤️❤️	19
1407877486160011268	Por favor se vc gosta desse mlk me dá block por favor	18
1407463931287900162	sábado a festa de Renê vai ser o gaste kkkj	1
1407882285718847491	consegui trocar ufa	20
1407759455329083399	imaginem: show do harry, ele acaba de cantar adore you e diz: “agora, quero que vocês conheçam meu peixe. a pessoa que mais amo nesse mundo” e entra o louis, e daí o harry começa a chorar e diz: “finalmente livres” e o lou começa a cantar always you pra ele com os olhos marejados	7
1407525515586637824	admiro muito de verdade a paciência que o ravi tem comifo	0
1407506742976598017	não consigo ficar com raiva de nada e nem de ninguém 🤡	2
1407526724842274816	Ok que você se sentiu indignado e eu entendo que você não consegue encontrar palavras de posicionamento por causa do tamanho da sua indignação, mas pra mim você só quer ganhar like em cima de uma notícia de atrocidade  Isso é mórbido!	2
1407510038898528264	tu deita e o sono some de imediato, incrível	0
1407735660660854785	Tenho que bloquear todo mundo daquele grupo pra que ninguém consiga me bota novamente eu já tô chateada demais e Jajá vou ver coisas que não quero vê e ai sim vai me destruir tenho que bloquear principalmente o Elias aí ninguém consegue me bota mas lá	3
1407785747143352320	8/10 enjoou um pouco depois de ouvir 5 vezes	9
1407755639259123712	Se você não comete engano, está errado. Se não corrige os enganos está cometendo erro. Se não aceita que está enganado, está totalmente errado.	5
1407745981404389378	dúvida em relação ao jogo: há alguma razão específica para nenhum dos nossos jogos da fase de grupos ser em casa? é que é ridículo	5
1407768995227443202	itiii que fofura	6
1407464213145128963	Só queria dançar isto com as besties e all my mutuals	1
1407767508237553667	bom de trabalhar na escola é que vou escutar todas as fofocas dos professores	6
1407874026316443650	Que linda 🖤	19
1407768702867677191	Sim vadia estou na seu Twitter de novo como descobriu?	6
1407881912379711491	Me arrependi sim mas faria de novo, Até pq a vida é um sopro kkkkkkkkkk	21
1407871251004243969	torcendo que ela mate o marido e os vizinhos o mais rápido possível, insuportáveis	18
1407498857756381184	se o Strong acha, eu concord se o Eltin fala, eu escut se o PHXIS erra, eu perdoo se o Moraesx pensa, eu admir se o Dilan tem 100 fãs, eu sou um dele se o Biiox tem 10 fãs, eu sou um dele se o Ed tem 1 fã, eu sou esse f se o Alive não tem fãs, eu não existo #GoVK #Alive
1407871430662967300	Falei pra mamis assistir falas de orgulho pra ver se ela normaliza o fato de poder ter um genro ou uma nora.	19
1407742776217853953	Nem um pouco. Nem sei exatamente o que mudar nele pq tem MUITA coisa que me incomoda	3
1407464936620670978	Que lindo porraaaaa	0
1407757997581996037	Legal nem queria uma mesmo k	7
1407799966001766402	enjoada por n comer e medo de comer e ficar enjoada	9
1407830987548119044	Amo dançar quadrilha, uma vez uma quadrilha que dancei valia a nota do trimestre na escola kkkk é vergonhoso e legal. Os ensaios são sempre a melhor parte.	10
1407860776795267072	Muito doido como sexta eu estava surtando e agora tá tudo certo hahaha obrigada papai do céu 🙏	13
1407868344141819905	customizando uma calça quem amou	16
1408035700860231688	ufa não foi	20
1407881912459350030	Chora agora colombianos pau no cu, podem chorar	22
1407503900844900356	kkkkkkkkkkkkkkkkkk q ódio	2
